Container, 0, 0, 0, 34.3055, 34.3055, 0
Link, 0, MPI_LINK, 0.217818, 0.217811, -0.000007, PTP, rank-0, rank-0, 1_1_0_16
State, rank-39, MPI_STATE, 11.458500, 11.458847, 0.000347, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.459398, 11.536461, 0.077063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.536464, 11.607902, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.787479, 11.788033, 0.000554, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.788037, 11.788093, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.788595, 11.788781, 0.000186, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.788784, 11.788892, 0.000108, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.789442, 11.861087, 0.071645, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 11.861091, 11.932922, 0.071831, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.112537, 12.113182, 0.000645, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.113185, 12.113241, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.113747, 12.113909, 0.000162, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.113912, 12.113975, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.114540, 12.187004, 0.072464, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.187007, 12.258444, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.437998, 12.438340, 0.000342, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.438342, 12.438399, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.438906, 12.439119, 0.000213, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.439122, 12.439185, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.439748, 12.511905, 0.072157, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.511908, 12.583346, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.764081, 12.764137, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.764140, 12.764197, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.764777, 12.764840, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.764843, 12.764908, 0.000065, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.765557, 12.836994, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 12.836997, 12.908436, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.087477, 13.087533, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.087536, 13.087594, 0.000058, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.088083, 13.088938, 0.000855, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.088941, 13.089004, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.089566, 13.161003, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.161007, 13.234681, 0.073674, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.414423, 13.414585, 0.000162, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.414588, 13.414644, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.415151, 13.415496, 0.000345, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.415499, 13.415562, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.416118, 13.488956, 0.072838, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.488959, 13.560397, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.739930, 13.739986, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.739989, 13.740047, 0.000058, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.740551, 13.742284, 0.001733, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.742287, 13.742350, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.742905, 13.814343, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 13.814345, 13.885784, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.062837, 14.093468, 0.030631, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 14.093481, 14.130432, 0.036951, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 14.133562, 14.133634, 0.000072, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.133637, 14.133693, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.134187, 14.134250, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.134253, 14.134316, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.134865, 14.218602, 0.083737, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.218605, 14.290042, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.469609, 14.469869, 0.000260, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.469873, 14.469962, 0.000089, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.470468, 14.470531, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.470534, 14.471520, 0.000986, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.472083, 14.543521, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.543524, 14.614962, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.794295, 14.794778, 0.000483, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.794781, 14.794837, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.795349, 14.796443, 0.001094, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.796446, 14.796509, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.797059, 14.868497, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 14.868500, 14.939938, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.119490, 15.119546, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.119549, 15.120464, 0.000915, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.120974, 15.122133, 0.001159, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.122136, 15.122199, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.122771, 15.194821, 0.072050, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.194824, 15.266261, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.445871, 15.445927, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.445931, 15.446132, 0.000201, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.446643, 15.447820, 0.001177, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.447823, 15.447886, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.448461, 15.524831, 0.076370, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.524834, 15.596272, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.775837, 15.775893, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.775896, 15.775953, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.776464, 15.776790, 0.000326, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.776793, 15.776943, 0.000150, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.777504, 15.849058, 0.071554, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 15.849062, 15.920500, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.101170, 16.101226, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.101229, 16.101286, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.101902, 16.101965, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.101967, 16.102032, 0.000065, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.102680, 16.174118, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.174121, 16.245560, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.424627, 16.424889, 0.000262, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.424893, 16.424951, 0.000058, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.425430, 16.425882, 0.000452, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.425885, 16.425948, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.426511, 16.499102, 0.072591, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.499106, 16.570544, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.750058, 16.750114, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.750117, 16.750174, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.750673, 16.750758, 0.000085, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.750761, 16.750824, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.751384, 16.824646, 0.073262, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 16.824649, 16.896087, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.073984, 17.076121, 0.002137, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.076124, 17.076181, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.076685, 17.077016, 0.000331, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.077019, 17.077082, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.077645, 17.149083, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.149087, 17.220902, 0.071815, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.397553, 17.429577, 0.032024, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 17.429591, 17.466541, 0.036950, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 17.469650, 17.469748, 0.000098, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.469751, 17.469807, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.470306, 17.470369, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.470372, 17.470446, 0.000074, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.471006, 17.554727, 0.083721, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.554730, 17.626168, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.805447, 17.806571, 0.001124, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.806574, 17.806630, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.807127, 17.807190, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.807193, 17.807257, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.807813, 17.879251, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 17.879254, 17.950692, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.130066, 18.130735, 0.000669, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.130739, 18.130795, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.131300, 18.131364, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.131366, 18.131431, 0.000065, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.131986, 18.203784, 0.071798, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.203787, 18.275225, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.454557, 18.454850, 0.000293, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.454853, 18.454923, 0.000070, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.455433, 18.455840, 0.000407, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.455844, 18.455907, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.456479, 18.528725, 0.072246, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.528729, 18.600167, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.779638, 18.780024, 0.000386, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.780027, 18.780084, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.780589, 18.782442, 0.001853, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.782445, 18.782508, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.783072, 18.854510, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 18.854512, 18.925951, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.105090, 19.105421, 0.000331, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.105425, 19.105484, 0.000059, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.105981, 19.106503, 0.000522, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.106506, 19.106569, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.107132, 19.178570, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.178572, 19.250011, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.429165, 19.429807, 0.000642, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.429810, 19.429866, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.430369, 19.430460, 0.000091, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.430465, 19.430528, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.431090, 19.503067, 0.071977, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.503070, 19.574508, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.753814, 19.754099, 0.000285, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.754102, 19.754763, 0.000661, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.755276, 19.755339, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.755342, 19.755405, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.755968, 19.827406, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 19.827409, 19.899192, 0.071783, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.078446, 20.080341, 0.001895, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.080344, 20.080400, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.080903, 20.080966, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.080968, 20.081032, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.081570, 20.153008, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.153010, 20.224449, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.403723, 20.404776, 0.001053, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.404780, 20.404836, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.405355, 20.405418, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.405421, 20.405974, 0.000553, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.406533, 20.477971, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.477974, 20.549412, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.726350, 20.752251, 0.025901, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 20.752266, 20.789215, 0.036949, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 20.792328, 20.792420, 0.000092, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.792423, 20.792480, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.792989, 20.793052, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.793054, 20.793118, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.793674, 20.878073, 0.084399, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 20.878077, 20.949515, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.129183, 21.129239, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.129242, 21.129299, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.129797, 21.129860, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.129863, 21.130034, 0.000171, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.130593, 21.207186, 0.076593, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.207189, 21.279844, 0.072655, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.459128, 21.459824, 0.000696, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.459827, 21.459883, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.460383, 21.460446, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.460449, 21.460512, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.461067, 21.533901, 0.072834, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.533904, 21.605342, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.784848, 21.785003, 0.000155, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.785006, 21.785062, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.785559, 21.786183, 0.000624, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.786187, 21.786250, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.786803, 21.860358, 0.073555, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 21.860361, 21.931799, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.111079, 22.111437, 0.000358, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.111439, 22.111496, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.112001, 22.112617, 0.000616, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.112621, 22.112684, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.113235, 22.185928, 0.072693, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.185931, 22.257369, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.436489, 22.436821, 0.000332, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.436825, 22.436881, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.437382, 22.437955, 0.000573, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.437958, 22.438397, 0.000439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.438962, 22.511045, 0.072083, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.511048, 22.582486, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.762043, 22.762099, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.762102, 22.762159, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.762660, 22.762893, 0.000233, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.762896, 22.762959, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.763524, 22.834962, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 22.834965, 22.906893, 0.071928, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.086361, 23.086841, 0.000480, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.086844, 23.086901, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.087409, 23.087748, 0.000339, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.087750, 23.087814, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.088377, 23.159955, 0.071578, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.159958, 23.231826, 0.071868, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.411117, 23.411642, 0.000525, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.411646, 23.411702, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.412204, 23.412781, 0.000577, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.412785, 23.412848, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.413401, 23.484839, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.484843, 23.557207, 0.072364, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.736538, 23.736595, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.736597, 23.736654, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.737156, 23.737795, 0.000639, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.737798, 23.737861, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.738422, 23.811296, 0.072874, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 23.811299, 23.882737, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.059301, 24.089153, 0.029852, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 24.089168, 24.126117, 0.036949, 0.000000, PMPI_Allreduce
State, rank-39, MPI_STATE, 24.129237, 24.129312, 0.000075, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.129315, 24.129371, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.129876, 24.129939, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.129942, 24.130023, 0.000081, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.130586, 24.214619, 0.084033, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.214622, 24.286060, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.465500, 24.465737, 0.000237, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.465741, 24.465911, 0.000170, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.466410, 24.466734, 0.000324, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.466738, 24.466946, 0.000208, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.467506, 24.539350, 0.071844, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.539353, 24.610791, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.789981, 24.790332, 0.000351, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.790336, 24.790392, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.790904, 24.791178, 0.000274, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.791183, 24.791490, 0.000307, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.792057, 24.863622, 0.071565, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 24.863625, 24.935063, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.114724, 25.114780, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.114783, 25.114840, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.115343, 25.116086, 0.000743, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.116090, 25.116153, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.116714, 25.188152, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.188154, 25.259593, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.438780, 25.439040, 0.000260, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.439042, 25.439099, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.439603, 25.439873, 0.000270, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.439876, 25.439939, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.440498, 25.512854, 0.072356, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.512856, 25.584294, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.763678, 25.763734, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.763737, 25.763794, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.764296, 25.767337, 0.003041, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.767340, 25.767403, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.767959, 25.839397, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 25.839399, 25.910838, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 26.090067, 26.090659, 0.000592, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 26.090661, 26.090718, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 26.091221, 26.091489, 0.000268, 0.000000, PMPI_Sendrecv
State, rank-39, MPI_STATE, 26.091492, 26.091555, 0.000063, 0.000000, PMPI_Sendrecv
